"Fecha";"Estacion";"Ano";"Mes";"Dia";"X1";"X10";"X14";"X81";"X82";"X83";"X86";"X87";"X88";"X89"
"2021-04-17";113;2021;4;17;NA;NA;NA;NA;NA;"11,2";35;NA;NA;NA
"2021-04-18";113;2021;4;18;NA;NA;NA;NA;NA;"12,3";41;NA;NA;NA
"2021-04-19";113;2021;4;19;NA;NA;NA;NA;NA;"16";42;NA;NA;NA
"2021-04-20";113;2021;4;20;NA;NA;NA;NA;NA;"16,8";54;NA;NA;NA
"2021-04-21";113;2021;4;21;NA;NA;NA;NA;NA;"15,5";58;NA;NA;NA
"2021-04-22";113;2021;4;22;NA;NA;NA;NA;NA;"14,8";71;NA;NA;NA
"2021-04-23";113;2021;4;23;NA;NA;NA;NA;NA;"15,4";62;NA;NA;NA
"2021-04-24";113;2021;4;24;NA;NA;NA;NA;NA;"14,5";64;NA;NA;NA
"2021-04-25";113;2021;4;25;NA;NA;NA;NA;NA;"12,4";81;NA;NA;NA
"2021-04-26";113;2021;4;26;NA;NA;NA;NA;NA;"15,6";73;NA;NA;NA
"2021-04-27";113;2021;4;27;NA;NA;NA;NA;NA;"16,2";70;NA;NA;NA
"2021-04-28";113;2021;4;28;NA;NA;NA;NA;NA;"15,8";71;NA;NA;NA
"2021-04-29";113;2021;4;29;NA;NA;NA;NA;NA;"15,7";63;NA;NA;NA
"2021-04-30";113;2021;4;30;NA;NA;NA;NA;NA;"14,9";51;NA;NA;NA
"2021-05-01";113;2021;5;1;NA;NA;NA;NA;NA;"14,9";49;NA;NA;NA
"2021-05-02";113;2021;5;2;NA;NA;NA;NA;NA;"14,7";48;NA;NA;NA
"2021-05-03";113;2021;5;3;NA;NA;NA;NA;NA;"15";56;NA;NA;NA
"2021-05-04";113;2021;5;4;NA;NA;NA;NA;NA;"16,4";56;NA;NA;NA
"2021-05-05";113;2021;5;5;NA;NA;NA;NA;NA;"19,4";40;NA;NA;NA
"2021-05-06";113;2021;5;6;NA;NA;NA;NA;NA;"20,9";40;NA;NA;NA
"2021-05-07";113;2021;5;7;NA;NA;NA;NA;NA;"22,3";37;NA;NA;NA
"2021-05-08";113;2021;5;8;NA;NA;NA;NA;NA;"23,2";36;NA;NA;NA
"2021-05-09";113;2021;5;9;NA;NA;NA;NA;NA;"18,6";54;NA;NA;NA
"2021-05-10";113;2021;5;10;NA;NA;NA;NA;NA;"14,9";56;NA;NA;NA
"2021-05-11";113;2021;5;11;NA;NA;NA;NA;NA;"14,5";45;NA;NA;NA
"2021-05-12";113;2021;5;12;NA;NA;NA;NA;NA;"16,8";49;NA;NA;NA
"2021-05-13";113;2021;5;13;NA;NA;NA;NA;NA;"17,3";47;NA;NA;NA
"2021-05-14";113;2021;5;14;NA;NA;NA;NA;NA;"18,6";41;NA;NA;NA
"2021-05-15";113;2021;5;15;NA;NA;NA;NA;NA;"21,3";47;NA;NA;NA
"2021-05-16";113;2021;5;16;NA;NA;NA;NA;NA;"22,3";52;NA;NA;NA
"2021-05-17";113;2021;5;17;NA;NA;NA;NA;NA;"21,3";37;NA;NA;NA
"2021-05-18";113;2021;5;18;NA;NA;NA;NA;NA;"22,5";35;NA;NA;NA
"2021-05-19";113;2021;5;19;NA;NA;NA;NA;NA;"20,5";37;NA;NA;NA
"2021-05-20";113;2021;5;20;NA;NA;NA;NA;NA;"21,5";36;NA;NA;NA
"2021-05-21";113;2021;5;21;NA;NA;NA;NA;NA;"24,3";36;NA;NA;NA
"2021-05-22";113;2021;5;22;NA;NA;NA;NA;NA;"20,7";30;NA;NA;NA
"2021-05-23";113;2021;5;23;NA;NA;NA;NA;NA;"16,1";49;NA;NA;NA
"2021-05-24";113;2021;5;24;NA;NA;NA;NA;NA;"18,6";45;NA;NA;NA
"2021-05-25";113;2021;5;25;NA;NA;NA;NA;NA;"19,9";42;NA;NA;NA
"2021-05-26";113;2021;5;26;NA;NA;NA;NA;NA;"21,7";48;NA;NA;NA
"2021-05-27";113;2021;5;27;NA;NA;NA;NA;NA;"23,1";44;NA;NA;NA
"2021-05-28";113;2021;5;28;NA;NA;NA;NA;NA;"22,7";52;NA;NA;NA
"2021-05-29";113;2021;5;29;NA;NA;NA;NA;NA;"24,6";44;NA;NA;NA
"2021-05-30";113;2021;5;30;NA;NA;NA;NA;NA;"25,8";42;NA;NA;NA
"2021-05-31";113;2021;5;31;NA;NA;NA;NA;NA;"25,5";44;NA;NA;NA
"2021-06-01";113;2021;6;1;NA;NA;NA;NA;NA;"22,3";58;NA;NA;NA
"2021-06-02";113;2021;6;2;NA;NA;NA;NA;NA;"22,3";47;NA;NA;NA
"2021-06-03";113;2021;6;3;NA;NA;NA;NA;NA;"24,6";44;NA;NA;NA
"2021-06-04";113;2021;6;4;NA;NA;NA;NA;NA;"24,8";35;NA;NA;NA
"2021-06-05";113;2021;6;5;NA;NA;NA;NA;NA;"20,4";63;NA;NA;NA
"2021-06-06";113;2021;6;6;NA;NA;NA;NA;NA;"22,7";54;NA;NA;NA
"2021-06-07";113;2021;6;7;NA;NA;NA;NA;NA;"25,4";38;NA;NA;NA
"2021-06-08";113;2021;6;8;NA;NA;NA;NA;NA;"27,4";30;NA;NA;NA
"2021-06-09";113;2021;6;9;NA;NA;NA;NA;NA;"28,4";25;NA;NA;NA
"2021-06-10";113;2021;6;10;NA;NA;NA;NA;NA;"28,4";32;NA;NA;NA
"2021-06-11";113;2021;6;11;NA;NA;NA;NA;NA;"26,8";39;NA;NA;NA
"2021-06-12";113;2021;6;12;NA;NA;NA;NA;NA;"24,9";45;NA;NA;NA
"2021-06-13";113;2021;6;13;NA;NA;NA;NA;NA;"26,9";35;NA;NA;NA
"2021-06-14";113;2021;6;14;NA;NA;NA;NA;NA;"28,4";33;NA;NA;NA
"2021-06-15";113;2021;6;15;NA;NA;NA;NA;NA;"28,5";33;NA;NA;NA
"2021-06-16";113;2021;6;16;NA;NA;NA;NA;NA;"27,4";41;NA;NA;NA
"2021-06-17";113;2021;6;17;NA;NA;NA;NA;NA;"20,4";69;NA;NA;NA
"2021-06-18";113;2021;6;18;NA;NA;NA;NA;NA;"22,1";58;NA;NA;NA
"2021-06-19";113;2021;6;19;NA;NA;NA;NA;NA;"21,9";45;NA;NA;NA
"2021-06-20";113;2021;6;20;NA;NA;NA;NA;NA;"19,9";57;NA;NA;NA
"2021-06-21";113;2021;6;21;NA;NA;NA;NA;NA;"20,2";51;NA;NA;NA
"2021-06-22";113;2021;6;22;NA;NA;NA;NA;NA;"20,3";50;NA;NA;NA
"2021-06-23";113;2021;6;23;NA;NA;NA;NA;NA;"20,5";48;NA;NA;NA
"2021-06-24";113;2021;6;24;NA;NA;NA;NA;NA;"21,9";42;NA;NA;NA
"2021-06-25";113;2021;6;25;NA;NA;NA;NA;NA;"25,2";38;NA;NA;NA
"2021-06-26";113;2021;6;26;NA;NA;NA;NA;NA;"27,5";35;NA;NA;NA
"2021-06-27";113;2021;6;27;NA;NA;NA;NA;NA;"26,1";27;NA;NA;NA
"2021-06-28";113;2021;6;28;NA;NA;NA;NA;NA;"23,5";29;NA;NA;NA
"2021-06-29";113;2021;6;29;NA;NA;NA;NA;NA;"24,4";32;NA;NA;NA
"2021-06-30";113;2021;6;30;NA;NA;NA;NA;NA;"26,3";32;NA;NA;NA
"2021-07-01";113;2021;7;1;NA;NA;NA;NA;NA;"27,9";26;NA;NA;NA
"2021-07-02";113;2021;7;2;NA;NA;NA;NA;NA;"28,6";21;NA;NA;NA
"2021-07-03";113;2021;7;3;NA;NA;NA;NA;NA;"28,3";30;NA;NA;NA
"2021-07-04";113;2021;7;4;NA;NA;NA;NA;NA;"27,7";34;NA;NA;NA
"2021-07-05";113;2021;7;5;NA;NA;NA;NA;NA;"28,7";35;NA;NA;NA
"2021-07-06";113;2021;7;6;NA;NA;NA;NA;NA;"23,5";49;NA;NA;NA
"2021-07-07";113;2021;7;7;NA;NA;NA;NA;NA;"22,3";39;NA;NA;NA
"2021-07-08";113;2021;7;8;NA;NA;NA;NA;NA;"22,9";35;NA;NA;NA
"2021-07-09";113;2021;7;9;NA;NA;NA;NA;NA;"26,4";35;NA;NA;NA
"2021-07-10";113;2021;7;10;NA;NA;NA;NA;NA;"29,7";32;NA;NA;NA
"2021-07-11";113;2021;7;11;NA;NA;NA;NA;NA;"32,1";23;NA;NA;NA
"2021-07-12";113;2021;7;12;NA;NA;NA;NA;NA;"26,5";28;NA;NA;NA
"2021-07-13";113;2021;7;13;NA;NA;NA;NA;NA;"22,2";32;NA;NA;NA
"2021-07-14";113;2021;7;14;NA;NA;NA;NA;NA;"23,1";34;NA;NA;NA
"2021-07-15";113;2021;7;15;NA;NA;NA;NA;NA;"24,6";33;NA;NA;NA
"2021-07-16";113;2021;7;16;NA;NA;NA;NA;NA;"28";30;NA;NA;NA
"2021-07-17";113;2021;7;17;NA;NA;NA;NA;NA;"30,4";23;NA;NA;NA
"2021-07-18";113;2021;7;18;NA;NA;NA;NA;NA;"30,7";24;NA;NA;NA
"2021-07-19";113;2021;7;19;NA;NA;NA;NA;NA;"29,8";27;NA;NA;NA
"2021-07-20";113;2021;7;20;NA;NA;NA;NA;NA;"30,9";23;NA;NA;NA
"2021-07-21";113;2021;7;21;NA;NA;NA;NA;NA;"30,8";25;NA;NA;NA
"2021-07-22";113;2021;7;22;NA;NA;NA;NA;NA;"31,5";24;NA;NA;NA
"2021-07-23";113;2021;7;23;NA;NA;NA;NA;NA;"30,2";20;NA;NA;NA
"2021-07-24";113;2021;7;24;NA;NA;NA;NA;NA;"27,3";26;NA;NA;NA
"2021-07-25";113;2021;7;25;NA;NA;NA;NA;NA;"26,9";26;NA;NA;NA
"2021-07-26";113;2021;7;26;NA;NA;NA;NA;NA;"24,6";50;NA;NA;NA
"2021-07-27";113;2021;7;27;NA;NA;NA;NA;NA;"27,9";39;NA;NA;NA
"2021-07-28";113;2021;7;28;NA;NA;NA;NA;NA;"29,6";30;NA;NA;NA
"2021-07-29";113;2021;7;29;NA;NA;NA;NA;NA;"30";38;NA;NA;NA
"2021-07-30";113;2021;7;30;NA;NA;NA;NA;NA;"29,9";26;NA;NA;NA
"2021-07-31";113;2021;7;31;NA;NA;NA;NA;NA;"25,5";36;NA;NA;NA
"2021-08-01";113;2021;8;1;NA;NA;NA;NA;NA;"21,8";42;NA;NA;NA
"2021-08-02";113;2021;8;2;NA;NA;NA;NA;NA;"24,5";33;NA;NA;NA
"2021-08-03";113;2021;8;3;NA;NA;NA;NA;NA;"26,7";38;NA;NA;NA
"2021-08-04";113;2021;8;4;NA;NA;NA;NA;NA;"27,8";33;NA;NA;NA
"2021-08-05";113;2021;8;5;NA;NA;NA;NA;NA;"28,9";26;NA;NA;NA
"2021-08-06";113;2021;8;6;NA;NA;NA;NA;NA;"28,8";24;NA;NA;NA
"2021-08-07";113;2021;8;7;NA;NA;NA;NA;NA;"26,3";28;NA;NA;NA
"2021-08-08";113;2021;8;8;NA;NA;NA;NA;NA;"25,6";28;NA;NA;NA
"2021-08-09";113;2021;8;9;NA;NA;NA;NA;NA;"27,9";46;NA;NA;NA
"2021-08-10";113;2021;8;10;NA;NA;NA;NA;NA;"29,7";42;NA;NA;NA
"2021-08-11";113;2021;8;11;NA;NA;NA;NA;NA;"32";32;NA;NA;NA
"2021-08-12";113;2021;8;12;NA;NA;NA;NA;NA;"31,6";29;NA;NA;NA
"2021-08-13";113;2021;8;13;NA;NA;NA;NA;NA;"33,6";20;NA;NA;NA
"2021-08-14";113;2021;8;14;NA;NA;NA;NA;NA;"34,8";22;NA;NA;NA
"2021-08-15";113;2021;8;15;NA;NA;NA;NA;NA;"33,6";20;NA;NA;NA
"2021-08-16";113;2021;8;16;NA;NA;NA;NA;NA;"30,7";20;NA;NA;NA
"2021-08-17";113;2021;8;17;NA;NA;NA;NA;NA;"26";29;NA;NA;NA
"2021-08-18";113;2021;8;18;NA;NA;NA;NA;NA;"27,6";30;NA;NA;NA
"2021-08-19";113;2021;8;19;NA;NA;NA;NA;NA;"28,3";33;NA;NA;NA
"2021-08-20";113;2021;8;20;NA;NA;NA;NA;NA;"28,4";37;NA;NA;NA
"2021-08-21";113;2021;8;21;NA;NA;NA;NA;NA;"29";21;NA;NA;NA
"2021-08-22";113;2021;8;22;NA;NA;NA;NA;NA;"29,6";22;NA;NA;NA
"2021-08-23";113;2021;8;23;NA;NA;NA;NA;NA;"30,4";29;NA;NA;NA
"2021-08-24";113;2021;8;24;NA;NA;NA;NA;NA;"27,6";38;NA;NA;NA
"2021-08-25";113;2021;8;25;NA;NA;NA;NA;NA;"27";45;NA;NA;NA
"2021-08-26";113;2021;8;26;NA;NA;NA;NA;NA;"27,7";41;NA;NA;NA
"2021-08-27";113;2021;8;27;NA;NA;NA;NA;NA;"28,7";32;NA;NA;NA
"2021-08-28";113;2021;8;28;NA;NA;NA;NA;NA;"28,5";28;NA;NA;NA
"2021-08-29";113;2021;8;29;NA;NA;NA;NA;NA;"27,1";31;NA;NA;NA
"2021-08-30";113;2021;8;30;NA;NA;NA;NA;NA;"26,9";37;NA;NA;NA
"2021-08-31";113;2021;8;31;NA;NA;NA;NA;NA;"27,1";41;NA;NA;NA
"2021-09-01";113;2021;9;1;NA;NA;NA;NA;NA;"21,5";71;NA;NA;NA
"2021-09-02";113;2021;9;2;NA;NA;NA;NA;NA;"21,2";66;NA;NA;NA
"2021-09-03";113;2021;9;3;NA;NA;NA;NA;NA;"23,8";53;NA;NA;NA
"2021-09-04";113;2021;9;4;NA;NA;NA;NA;NA;"24,8";43;NA;NA;NA
"2021-09-05";113;2021;9;5;NA;NA;NA;NA;NA;"25,9";43;NA;NA;NA
"2021-09-06";113;2021;9;6;NA;NA;NA;NA;NA;"27,3";40;NA;NA;NA
"2021-09-07";113;2021;9;7;NA;NA;NA;NA;NA;"28,1";35;NA;NA;NA
"2021-09-08";113;2021;9;8;NA;NA;NA;NA;NA;"25,1";45;NA;NA;NA
"2021-09-09";113;2021;9;9;NA;NA;NA;NA;NA;"24,8";47;NA;NA;NA
"2021-09-10";113;2021;9;10;NA;NA;NA;NA;NA;"24,8";44;NA;NA;NA
"2021-09-11";113;2021;9;11;NA;NA;NA;NA;NA;"24,2";41;NA;NA;NA
"2021-09-12";113;2021;9;12;NA;NA;NA;NA;NA;"24,7";39;NA;NA;NA
"2021-09-13";113;2021;9;13;NA;NA;NA;NA;NA;"24,2";46;NA;NA;NA
"2021-09-14";113;2021;9;14;NA;NA;NA;NA;NA;"20,1";74;NA;NA;NA
"2021-09-15";113;2021;9;15;NA;NA;NA;NA;NA;"20,7";69;NA;NA;NA
"2021-09-16";113;2021;9;16;NA;NA;NA;NA;NA;"22";59;NA;NA;NA
"2021-09-17";113;2021;9;17;NA;NA;NA;NA;NA;"22,7";55;NA;NA;NA
"2021-09-18";113;2021;9;18;NA;NA;NA;NA;NA;"22,6";46;NA;NA;NA
"2021-09-19";113;2021;9;19;NA;NA;NA;NA;NA;"19,9";41;NA;NA;NA
"2021-09-20";113;2021;9;20;NA;NA;NA;NA;NA;"19,8";45;NA;NA;NA
"2021-09-21";113;2021;9;21;NA;NA;NA;NA;NA;"17,2";46;NA;NA;NA
"2021-09-22";113;2021;9;22;NA;NA;NA;NA;NA;"17,6";58;NA;NA;NA
"2021-09-23";113;2021;9;23;NA;NA;NA;NA;NA;"19,8";63;NA;NA;NA
"2021-09-24";113;2021;9;24;NA;NA;NA;NA;NA;"20,2";76;NA;NA;NA
"2021-09-25";113;2021;9;25;NA;NA;NA;NA;NA;"19,7";72;NA;NA;NA
"2021-09-26";113;2021;9;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-09-27";113;2021;9;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-09-28";113;2021;9;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-09-29";113;2021;9;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-09-30";113;2021;9;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-01";113;2021;10;1;NA;NA;NA;NA;NA;"20,6";48;NA;NA;NA
"2021-10-02";113;2021;10;2;NA;NA;NA;NA;NA;"20,6";47;NA;NA;NA
"2021-10-03";113;2021;10;3;NA;NA;NA;NA;NA;"17,8";64;NA;NA;NA
"2021-10-04";113;2021;10;4;NA;NA;NA;NA;NA;"15,9";48;NA;NA;NA
"2021-10-05";113;2021;10;5;NA;NA;NA;NA;NA;"18,1";56;NA;NA;NA
"2021-10-06";113;2021;10;6;NA;NA;NA;NA;NA;"19,2";57;NA;NA;NA
"2021-10-07";113;2021;10;7;NA;NA;NA;NA;NA;"18,8";39;NA;NA;NA
"2021-10-08";113;2021;10;8;NA;NA;NA;NA;NA;"19,4";42;NA;NA;NA
"2021-10-09";113;2021;10;9;NA;NA;NA;NA;NA;"18,5";42;NA;NA;NA
"2021-10-10";113;2021;10;10;NA;NA;NA;NA;NA;"18,4";52;NA;NA;NA
"2021-10-11";113;2021;10;11;NA;NA;NA;NA;NA;"18,3";56;NA;NA;NA
"2021-10-12";113;2021;10;12;NA;NA;NA;NA;NA;"18,1";55;NA;NA;NA
"2021-10-13";113;2021;10;13;NA;NA;NA;NA;NA;"18,5";28;NA;NA;NA
"2021-10-14";113;2021;10;14;NA;NA;NA;NA;NA;"17,4";42;NA;NA;NA
"2021-10-15";113;2021;10;15;NA;NA;NA;NA;NA;"18";50;NA;NA;NA
"2021-10-16";113;2021;10;16;NA;NA;NA;NA;NA;"17,7";47;NA;NA;NA
"2021-10-17";113;2021;10;17;NA;NA;NA;NA;NA;"18,6";62;NA;NA;NA
"2021-10-18";113;2021;10;18;NA;NA;NA;NA;NA;"18,8";64;NA;NA;NA
"2021-10-19";113;2021;10;19;NA;NA;NA;NA;NA;"19,3";60;NA;NA;NA
"2021-10-20";113;2021;10;20;NA;NA;NA;NA;NA;"19,4";57;NA;NA;NA
"2021-10-21";113;2021;10;21;NA;NA;NA;NA;NA;"18,4";55;NA;NA;NA
"2021-10-22";113;2021;10;22;NA;NA;NA;NA;NA;"15,9";48;NA;NA;NA
"2021-10-23";113;2021;10;23;NA;NA;NA;NA;NA;"14";51;NA;NA;NA
"2021-10-24";113;2021;10;24;NA;NA;NA;NA;NA;"14,1";46;NA;NA;NA
"2021-10-25";113;2021;10;25;NA;NA;NA;NA;NA;"14,4";46;NA;NA;NA
"2021-10-26";113;2021;10;26;NA;NA;NA;NA;NA;"15,3";48;NA;NA;NA
"2021-10-27";113;2021;10;27;NA;NA;NA;NA;NA;"14,9";54;NA;NA;NA
"2021-10-28";113;2021;10;28;NA;NA;NA;NA;NA;"14,9";52;NA;NA;NA
"2021-10-29";113;2021;10;29;NA;NA;NA;NA;NA;"15";68;NA;NA;NA
"2021-10-30";113;2021;10;30;NA;NA;NA;NA;NA;"16,4";89;NA;NA;NA
"2021-10-31";113;2021;10;31;NA;NA;NA;NA;NA;"17,2";91;NA;NA;NA
"2021-11-01";113;2021;11;1;NA;NA;NA;NA;NA;"15,9";73;NA;NA;NA
"2021-11-02";113;2021;11;2;NA;NA;NA;NA;NA;"12,6";68;NA;NA;NA
"2021-11-03";113;2021;11;3;NA;NA;NA;NA;NA;"10,8";60;NA;NA;NA
"2021-11-04";113;2021;11;4;NA;NA;NA;NA;NA;"9,8";60;NA;NA;NA
"2021-11-05";113;2021;11;5;NA;NA;NA;NA;NA;"9,4";55;NA;NA;NA
"2021-11-06";113;2021;11;6;NA;NA;NA;NA;NA;"9";50;NA;NA;NA
"2021-11-07";113;2021;11;7;NA;NA;NA;NA;NA;"9,3";51;NA;NA;NA
"2021-11-08";113;2021;11;8;NA;NA;NA;NA;NA;"11,7";50;NA;NA;NA
"2021-11-09";113;2021;11;9;NA;NA;NA;NA;NA;"11,6";45;NA;NA;NA
"2021-11-10";113;2021;11;10;NA;NA;NA;NA;NA;"10,5";52;NA;NA;NA
"2021-11-11";113;2021;11;11;NA;NA;NA;NA;NA;"10,3";58;NA;NA;NA
"2021-11-12";113;2021;11;12;NA;NA;NA;NA;NA;"12";60;NA;NA;NA
"2021-11-13";113;2021;11;13;NA;NA;NA;NA;NA;"11,6";61;NA;NA;NA
"2021-11-14";113;2021;11;14;NA;NA;NA;NA;NA;"11,3";61;NA;NA;NA
"2021-11-15";113;2021;11;15;NA;NA;NA;NA;NA;"12,1";52;NA;NA;NA
"2021-11-16";113;2021;11;16;NA;NA;NA;NA;NA;"9,8";59;NA;NA;NA
"2021-11-17";113;2021;11;17;NA;NA;NA;NA;NA;"10,2";57;NA;NA;NA
"2021-11-18";113;2021;11;18;NA;NA;NA;NA;NA;"9,6";59;NA;NA;NA
"2021-11-19";113;2021;11;19;NA;NA;NA;NA;NA;"11,4";64;NA;NA;NA
"2021-11-20";113;2021;11;20;NA;NA;NA;NA;NA;"11,8";70;NA;NA;NA
"2021-11-21";113;2021;11;21;NA;NA;NA;NA;NA;"12,7";75;NA;NA;NA
"2021-11-22";113;2021;11;22;NA;NA;NA;NA;NA;"8,9";87;NA;NA;NA
"2021-11-23";113;2021;11;23;NA;NA;NA;NA;NA;"7";75;NA;NA;NA
"2021-11-24";113;2021;11;24;NA;NA;NA;NA;NA;"6,9";74;NA;NA;NA
"2021-11-25";113;2021;11;25;NA;NA;NA;NA;NA;"8";66;NA;NA;NA
"2021-11-26";113;2021;11;26;NA;NA;NA;NA;NA;"7,8";62;NA;NA;NA
"2021-11-27";113;2021;11;27;NA;NA;NA;NA;NA;"7,1";56;NA;NA;NA
"2021-11-28";113;2021;11;28;NA;NA;NA;NA;NA;"6,7";54;NA;NA;NA
"2021-11-29";113;2021;11;29;NA;NA;NA;NA;NA;"10,7";61;NA;NA;NA
"2021-11-30";113;2021;11;30;NA;NA;NA;NA;NA;"8,7";67;NA;NA;NA
"2021-12-01";113;2021;12;1;NA;NA;NA;NA;NA;"7,6";76;NA;NA;NA
"2021-12-02";113;2021;12;2;NA;NA;NA;NA;NA;"8,3";55;NA;NA;NA
"2021-12-03";113;2021;12;3;NA;NA;NA;NA;NA;"8,4";58;NA;NA;NA
"2021-12-04";113;2021;12;4;NA;NA;NA;NA;NA;"8,5";74;NA;NA;NA
"2021-12-05";113;2021;12;5;NA;NA;NA;NA;NA;"9,5";56;NA;NA;NA
"2021-12-06";113;2021;12;6;NA;NA;NA;NA;NA;"10,3";60;NA;NA;NA
"2021-12-07";113;2021;12;7;NA;NA;NA;NA;NA;"9,3";83;NA;NA;NA
"2021-12-08";113;2021;12;8;NA;NA;NA;NA;NA;"8,8";62;NA;NA;NA
"2021-12-09";113;2021;12;9;NA;NA;NA;NA;NA;"9,3";66;NA;NA;NA
"2021-12-10";113;2021;12;10;NA;NA;NA;NA;NA;"12,1";64;NA;NA;NA
"2021-12-11";113;2021;12;11;NA;NA;NA;NA;NA;"12,3";62;NA;NA;NA
"2021-12-12";113;2021;12;12;NA;NA;NA;NA;NA;"10,1";74;NA;NA;NA
"2021-12-13";113;2021;12;13;NA;NA;NA;NA;NA;"9";72;NA;NA;NA
"2021-12-14";113;2021;12;14;NA;NA;NA;NA;NA;"10,2";60;NA;NA;NA
"2021-12-15";113;2021;12;15;NA;NA;NA;NA;NA;"10,7";47;NA;NA;NA
"2021-12-16";113;2021;12;16;NA;NA;NA;NA;NA;"8,8";56;NA;NA;NA
"2021-12-17";113;2021;12;17;NA;NA;NA;NA;NA;"7,9";61;NA;NA;NA
"2021-12-18";113;2021;12;18;NA;NA;NA;NA;NA;"8,2";64;NA;NA;NA
"2021-12-19";113;2021;12;19;NA;NA;NA;NA;NA;"10,2";68;NA;NA;NA
"2021-12-20";113;2021;12;20;NA;NA;NA;NA;NA;"8,7";75;NA;NA;NA
"2021-12-21";113;2021;12;21;NA;NA;NA;NA;NA;"10,9";76;NA;NA;NA
"2021-12-22";113;2021;12;22;NA;NA;NA;NA;NA;"12";79;NA;NA;NA
"2021-12-23";113;2021;12;23;NA;NA;NA;NA;NA;"11,1";83;NA;NA;NA
"2021-12-24";113;2021;12;24;NA;NA;NA;NA;NA;"11,9";91;NA;NA;NA
"2021-12-25";113;2021;12;25;NA;NA;NA;NA;NA;"10,8";90;NA;NA;NA
"2021-12-26";113;2021;12;26;NA;NA;NA;NA;NA;"11,1";92;NA;NA;NA
"2021-12-27";113;2021;12;27;NA;NA;NA;NA;NA;"13,1";83;NA;NA;NA
"2021-12-28";113;2021;12;28;NA;NA;NA;NA;NA;"12";82;NA;NA;NA
"2021-12-29";113;2021;12;29;NA;NA;NA;NA;NA;"10,6";82;NA;NA;NA
"2021-12-30";113;2021;12;30;NA;NA;NA;NA;NA;"10,4";78;NA;NA;NA
"2021-12-31";113;2021;12;31;NA;NA;NA;NA;NA;"10,6";72;NA;NA;NA
"2021-01-01";114;2021;1;1;NA;NA;NA;NA;NA;"5,7";63;NA;NA;NA
"2021-01-02";114;2021;1;2;NA;NA;NA;NA;NA;"4";52;NA;NA;NA
"2021-01-03";114;2021;1;3;NA;NA;NA;NA;NA;"3,9";58;NA;NA;NA
"2021-01-04";114;2021;1;4;NA;NA;NA;NA;NA;"4,7";58;NA;NA;NA
"2021-01-05";114;2021;1;5;NA;NA;NA;NA;NA;"2,8";63;NA;NA;NA
"2021-01-06";114;2021;1;6;NA;NA;NA;NA;NA;"2,6";59;NA;NA;NA
"2021-01-07";114;2021;1;7;NA;NA;NA;NA;NA;"2,6";67;NA;NA;NA
"2021-01-08";114;2021;1;8;NA;NA;NA;NA;NA;"1,5";76;NA;NA;NA
"2021-01-09";114;2021;1;9;NA;NA;NA;NA;NA;"0,8";96;NA;NA;NA
"2021-01-10";114;2021;1;10;NA;NA;NA;NA;NA;"3,7";75;NA;NA;NA
"2021-01-11";114;2021;1;11;NA;NA;NA;NA;NA;"1,7";67;NA;NA;NA
"2021-01-12";114;2021;1;12;NA;NA;NA;NA;NA;"-1,7";68;NA;NA;NA
"2021-01-13";114;2021;1;13;NA;NA;NA;NA;NA;"-0,7";68;NA;NA;NA
"2021-01-14";114;2021;1;14;NA;NA;NA;NA;NA;"0,5";68;NA;NA;NA
"2021-01-15";114;2021;1;15;NA;NA;NA;NA;NA;"1,8";72;NA;NA;NA
"2021-01-16";114;2021;1;16;NA;NA;NA;NA;NA;"2,2";71;NA;NA;NA
"2021-01-17";114;2021;1;17;NA;NA;NA;NA;NA;"2,3";66;NA;NA;NA
"2021-01-18";114;2021;1;18;NA;NA;NA;NA;NA;"4";69;NA;NA;NA
"2021-01-19";114;2021;1;19;NA;NA;NA;NA;NA;"3,5";74;NA;NA;NA
"2021-01-20";114;2021;1;20;NA;NA;NA;NA;NA;"4,8";86;NA;NA;NA
"2021-01-21";114;2021;1;21;NA;NA;NA;NA;NA;"9,5";91;NA;NA;NA
"2021-01-22";114;2021;1;22;NA;NA;NA;NA;NA;"9,5";74;NA;NA;NA
"2021-01-23";114;2021;1;23;NA;NA;NA;NA;NA;"7,7";87;NA;NA;NA
"2021-01-24";114;2021;1;24;NA;NA;NA;NA;NA;"11,2";65;NA;NA;NA
"2021-01-25";114;2021;1;25;NA;NA;NA;NA;NA;"11,9";86;NA;NA;NA
"2021-01-26";114;2021;1;26;NA;NA;NA;NA;NA;"13,5";86;NA;NA;NA
"2021-01-27";114;2021;1;27;NA;NA;NA;NA;NA;"15,7";79;NA;NA;NA
"2021-01-28";114;2021;1;28;NA;NA;NA;NA;NA;"12,4";87;NA;NA;NA
"2021-01-29";114;2021;1;29;NA;NA;NA;NA;NA;"11,5";84;NA;NA;NA
"2021-01-30";114;2021;1;30;NA;NA;NA;NA;NA;"11,8";72;NA;NA;NA
"2021-01-31";114;2021;1;31;NA;NA;NA;NA;NA;"11,8";70;NA;NA;NA
"2021-02-01";114;2021;2;1;NA;NA;NA;NA;NA;"13,1";71;NA;NA;NA
